userID,songID,rating
301,168,1
2244,168,1.477121255
1281,168,1.301029996
1388,168,1.602059991
951,168,1
2079,168,1.602059991
1948,168,1
2298,168,1.301029996
918,168,1.698970004
1563,168,1.301029996
324,168,1
1097,168,1.698970004
859,168,2
2240,168,1
2415,168,1
896,168,1
4,168,1
254,168,1
191,168,1.477121255
352,168,1.301029996
2313,168,1.301029996
40,168,1
328,168,1
1723,168,1.477121255
1203,168,1
3,168,1
493,168,1
146,168,1
1752,168,1
2257,168,1.477121255
1025,168,1.301029996
85,7,1.301029996
544,7,1.698970004
559,7,1.301029996
2369,7,1.301029996
360,7,1.301029996
330,7,1
2051,7,1.477121255
1996,7,1.301029996
1908,7,1
859,7,1.602059991
661,7,1
816,7,1
509,7,1.301029996
483,252,1
532,252,1.301029996
101,427,1.698970004
1939,427,1.477121255
1384,427,1.301029996
1478,427,1.477121255
375,427,1.698970004
2337,427,1.477121255
1897,427,1.698970004
1382,427,1.698970004
1305,427,1.602059991
2389,427,1.301029996
1760,427,1.698970004
554,427,1
1157,427,1
1197,427,1.698970004
1530,427,1.84509804
1117,427,1
227,427,1.301029996
455,427,1
2097,427,2.113943352
447,427,1.301029996
1438,427,1.301029996
762,427,1
983,427,1
2258,427,1.698970004
1958,427,1
353,427,1
1923,427,1
1124,427,1.301029996
1199,427,1
615,427,1
1608,427,1.301029996
4,427,1
1512,427,1.477121255
2193,427,1
147,427,1
1836,427,2
102,427,1.698970004
26,427,2.462397998
1710,427,1
574,427,1
1756,427,1.301029996
474,427,1.301029996
1611,427,1
2170,427,1.698970004
2281,427,1.301029996
1497,427,1
397,427,1
1517,427,1
2026,427,1
1287,427,1
2309,427,1.477121255
2119,427,1
1118,427,1.301029996
1952,427,1.301029996
445,427,1
496,427,1
2292,427,1.477121255
678,427,1.477121255
2250,427,1
736,427,1
2410,427,1
1779,427,1
1561,427,1
783,427,1.301029996
1812,427,1
745,427,1.301029996
1798,427,1.301029996
1323,427,1.477121255
1759,427,1
740,427,1
1315,427,1.602059991
1269,427,1.301029996
1416,427,1.301029996
1049,427,1
619,427,1
1161,427,1.477121255
427,427,1
156,427,1.477121255
675,427,1.477121255
1002,427,1
725,427,1.698970004
2031,224,1.301029996
710,224,1.602059991
677,224,1
1080,224,1
219,224,1
526,224,1.477121255
2070,224,1
131,224,1.602059991
1160,224,1.477121255
684,224,1.477121255
21,224,1.477121255
411,224,1
1340,224,1
1344,224,1
360,224,1.477121255
2404,224,1
642,224,1.602059991
2024,224,1
1888,224,1
1003,224,1
250,224,1
2146,61,1.301029996
2341,61,1.477121255
1672,61,1.301029996
1761,61,1
1977,61,1.301029996
417,61,1
493,61,1.301029996
1863,61,2
1830,61,1
948,61,1
168,61,1
162,61,1
1178,61,1.301029996
41,61,1.602059991
1643,61,1.301029996
547,61,1.301029996
2337,61,1.477121255
1537,61,1
1729,61,1
1584,61,1.84509804
870,61,1
1301,61,1
1614,61,1
986,61,1.301029996
1222,61,1
1906,61,1
272,61,1
1878,61,1.301029996
391,61,1
1206,61,1
1319,61,1.477121255
1147,61,1.301029996
1631,61,1.477121255
968,61,1
2040,61,1
2049,61,1.84509804
1323,61,1.301029996
1663,61,1
2220,61,1.477121255
1896,61,1.477121255
211,61,1.477121255
1746,61,1.301029996
1810,61,1
2322,61,1
1867,61,1.698970004
1786,61,1
1813,61,1
1255,61,1.602059991
622,61,1.477121255
991,61,1
1296,61,1.477121255
1728,61,1.477121255
1232,61,1
799,61,1.301029996
296,61,1
1097,61,1.602059991
394,61,1
1858,61,1
1010,61,1.477121255
626,61,1
2244,61,1
519,61,1
1192,61,1
512,61,1.301029996
146,61,1.301029996
2288,61,1
484,61,1.602059991
185,61,1
2019,61,1
1143,61,1
1397,61,1.301029996
1743,61,1.477121255
70,61,1
1760,61,1
1532,61,1
627,61,1.301029996
2170,61,2.204119983
2410,61,1
65,61,1
1057,61,1.301029996
1110,204,1
1469,204,1
539,204,1
1690,204,1.477121255
1154,204,1
1991,204,1
102,204,1.477121255
118,204,1
1045,204,1.698970004
219,204,1.477121255
1623,204,1
79,204,1.301029996
1430,204,1.954242509
2400,204,1
2148,204,1.477121255
199,204,2.255272505
1286,204,1.301029996
954,204,1.77815125
2010,204,1
2176,204,1.301029996
2053,204,1.301029996
2241,204,1.477121255
576,204,1.602059991
366,204,1.301029996
121,204,1
180,204,1.301029996
491,204,1.477121255
1293,204,1
1118,61,1
585,61,1
1714,61,1
2067,61,2.255272505
1829,61,1
1253,61,1
2304,61,1.301029996
297,61,1
1283,61,1
1703,61,1.477121255
1082,61,1
1463,61,1
863,61,1
959,61,1
282,61,1
1828,61,1
1377,61,1
1520,61,1
2224,204,1.301029996
275,61,1
1375,61,1
426,61,1.477121255
665,61,1
457,61,1.301029996
1238,61,1.477121255
2041,61,1
1205,61,1
1119,61,1
554,61,1
1240,61,1.301029996
1429,61,1.301029996
1596,61,1
2007,61,1
898,61,1.477121255
1490,61,1
625,61,1
1646,61,1
1914,61,1
432,61,1
1417,61,1
1750,204,1.602059991
2206,204,1.477121255
361,204,1
1079,204,2.447158031
1558,204,1.301029996
183,204,1
1239,204,1.301029996
956,204,1.301029996
2348,204,1.602059991
2165,204,1.301029996
1363,204,1
1455,204,1.698970004
416,204,1
1276,204,1.477121255
2076,204,1
759,204,1.301029996
1003,204,1
1552,204,1.301029996
2361,204,1
2365,204,1
323,37,1
728,61,1
1598,61,1
447,61,1.477121255
2301,61,1.301029996
487,61,1
1960,61,1
53,61,1
2107,61,1
678,61,1.301029996
1865,61,1
583,61,1
492,61,1
2211,61,1.477121255
600,61,1
1624,61,1.477121255
1928,61,1.477121255
1185,61,1.602059991
1953,61,1.477121255
1060,3,1.301029996
128,3,1.301029996
1388,3,1.477121255
2354,3,1
1473,3,1
1007,3,1
1391,3,1.301029996
134,3,1.698970004
1495,3,1
1020,3,1.77815125
2218,3,1.301029996
1503,3,1
2026,3,1.602059991
304,3,1
1563,3,1.602059991
2358,3,1.301029996
271,3,1.301029996
1650,3,1.301029996
2015,3,1
2027,3,1
109,3,1
1617,3,1
403,3,1.301029996
411,3,1.301029996
1380,3,1
154,3,1.477121255
882,3,1.301029996
1939,3,1.698970004
2265,3,1
609,3,1
1483,3,1.903089987
586,3,1
469,3,1.602059991
1918,3,1
1867,3,1.602059991
438,3,1
693,3,1
2004,3,1.477121255
163,3,1
1578,3,1
255,168,1.477121255
430,168,1.84509804
663,3,1.301029996
2214,3,1
364,3,1
782,3,1
13,3,1.301029996
1113,3,1.301029996
1851,3,1.477121255
2099,3,1.301029996
168,3,1.301029996
1255,3,1
1378,3,1.301029996
814,3,1.301029996
1472,3,1.602059991
191,3,1.477121255
2247,3,1
748,3,1
1698,3,1
519,3,1
358,3,1.301029996
1963,3,1
2119,3,1.301029996
99,3,1.301029996
513,3,1.477121255
1523,3,1
774,3,1
1042,3,1
560,3,1
1634,3,1.301029996
891,3,1
1974,3,1.301029996
1573,3,1.301029996
992,36,1
2384,36,1
1312,36,1
409,36,1
1382,36,1.301029996
1301,36,1
1016,36,1.77815125
1305,36,1
865,36,1
2239,523,1
791,523,1.301029996
1643,523,1
197,523,1
1322,523,1.77815125
1770,523,1.301029996
803,523,1.301029996
1571,523,1
1823,523,1.602059991
2212,523,1.301029996
1813,523,1
1939,523,1
500,523,1.477121255
1761,523,1
829,523,1
790,523,1.301029996
1961,523,1
558,523,1
2288,523,1
1170,523,1
1873,523,1
1177,523,1.301029996
908,523,1
552,523,1
1197,523,1.301029996
417,523,1
1065,523,1
1366,523,1.602059991
1205,523,1.698970004
1017,523,1
339,523,1
1647,523,1
420,523,1
1631,523,1.301029996
211,523,1
1507,523,1.301029996
2383,523,1
512,523,1
830,523,1
2336,523,1
765,523,1.77815125
1798,523,1
1822,224,1
257,224,1
1706,224,1.477121255
1656,224,1
2161,224,2.146128036
1785,224,1.602059991
1752,224,1.477121255
354,224,1
1317,224,1
329,224,1
1196,224,1
330,224,1
2246,224,1
2053,224,1
1626,224,1.301029996
491,224,1.698970004
2261,224,1.602059991
1000,224,1.301029996
1988,224,1.477121255
1973,224,1.477121255
412,224,1
1104,224,1
1179,224,1
394,224,1.477121255
1387,224,1.602059991
1157,224,1
605,224,1
947,224,1
664,224,1.301029996
1187,224,1.301029996
1994,224,1
1042,224,1
1356,224,1
240,224,1
18,224,1
2355,224,1
2224,224,1
2016,224,1.477121255
2131,224,1
703,224,1.301029996
658,224,2.380211242
821,224,1
468,224,1
1366,224,1.602059991
1848,224,1.903089987
79,224,1.301029996
364,523,1
749,523,1
525,523,1.301029996
22,523,1
1139,523,1
1348,523,1.301029996
1954,523,1.301029996
2207,523,1.301029996
1176,523,1
968,523,1
2304,523,1
1584,523,1
794,523,1.477121255
1914,523,1
2280,523,1.301029996
2149,523,1.477121255
2080,523,1.77815125
1710,523,1
1357,523,1
2186,224,1
249,224,1.477121255
964,224,1
1859,224,1.477121255
369,224,1
416,224,1.301029996
2299,224,1.477121255
2109,224,1.477121255
940,224,1.301029996
1192,224,1.301029996
2215,224,1.698970004
673,224,1
1552,224,1.84509804
1672,523,1
1323,523,1
191,523,1
1270,523,1
1455,523,1
1257,523,1
1055,523,1
2404,523,1
472,523,1.477121255
1144,523,1
1185,523,1
1816,523,1.301029996
1267,523,1.301029996
935,523,1.301029996
625,523,1
12,523,1.301029996
136,523,1
2157,523,1
2132,523,1
1945,523,1
406,523,1
1204,523,1.301029996
2107,523,1.301029996
276,523,1
1224,523,1.301029996
1395,523,1.301029996
198,523,1
1646,523,1
134,523,1
1703,523,1.301029996
1617,523,1
588,523,1
1938,224,1.477121255
516,224,1.602059991
1028,224,1.301029996
777,224,1
183,224,1
864,224,1
938,224,1.477121255
279,224,1
1493,224,1.477121255
596,224,1
289,224,1.301029996
115,224,1.698970004
1404,224,1.477121255
737,224,1
1655,224,1
585,224,1
931,224,1.84509804
628,224,1
2242,224,1.477121255
719,224,1.301029996
1238,224,1
9,224,1
205,224,1.477121255
1256,224,1.698970004
2417,224,1
2206,224,1.301029996
1826,224,1
460,224,1.301029996
1832,224,2
2330,224,1.301029996
1416,224,1.477121255
1917,224,1.477121255
2009,224,1.698970004
29,224,1.477121255
1193,224,1.301029996
126,224,1.301029996
2029,224,1.602059991
1182,224,1.602059991
1581,224,2.698970004
1139,224,1.84509804
2150,224,1.301029996
2095,224,1.301029996
668,224,1
1776,224,1.301029996
2410,523,1.903089987
2223,523,1
1597,523,1
663,523,1.301029996
2263,523,1.301029996
1967,523,1
1435,523,1
15,523,1.301029996
944,523,1
1047,523,1
2310,523,1
2100,523,1
1638,523,1
702,523,1.301029996
1415,523,1
917,523,1
583,523,1
13,523,1
199,523,1
437,523,1
1285,523,1
209,523,1
1487,523,1.698970004
2159,523,1.301029996
1212,523,1
1007,523,1
1438,523,1.301029996
1975,523,1
577,523,1
1786,523,1
1635,523,1.698970004
1830,523,1
1147,523,1.602059991
438,523,1.477121255
865,523,1.477121255
1518,523,1.301029996
1934,523,1
693,523,1
853,168,1.477121255
668,168,1
2210,577,1
2011,577,1
1963,577,1.477121255
2322,577,1
1609,577,1
697,577,1
1173,577,1.698970004
185,577,1
787,577,1
785,577,1
1335,577,1
1503,577,1.301029996
1382,577,1
1584,577,1.301029996
1029,577,1
310,577,1
1005,577,1
2262,577,1.301029996
968,577,1.477121255
191,577,1
1062,577,1
1118,499,1
230,499,1
1974,499,1
326,499,1
13,499,1
2140,499,1
1391,76,1
411,76,1
1980,76,1.602059991
1792,76,1
1320,76,1
458,76,1
2382,76,1
1455,76,1
2025,76,1
25,76,1
1499,76,1
1915,76,1.301029996
1000,76,1
800,76,1.301029996
1354,76,1.477121255
1024,76,1.698970004
1335,76,1
2015,76,1
2007,76,1.301029996
203,76,1.477121255
1117,76,1
1563,76,2.079181246
996,76,1.301029996
816,76,1
1343,76,1.477121255
1801,76,1.602059991
1900,76,1.477121255
1703,76,1
1242,76,1
1357,76,1
958,76,1
1954,76,1.903089987
459,76,1
1323,76,1.301029996
2198,76,1.301029996
1463,590,1
553,590,1
2184,590,1
1798,590,1
1305,590,1
958,590,1
975,590,1
891,590,1
1394,590,1
831,590,1
280,590,1
44,590,1
87,590,1
1016,590,1.477121255
1483,590,1.602059991
2077,590,1
525,590,1
1865,590,1
707,590,1.301029996
1813,590,1
836,590,1
2176,590,1
830,590,1
579,590,1
1321,51,1
1018,51,1.301029996
1117,51,1
1857,51,1
1657,51,1.477121255
255,51,1
41,51,1.301029996
1772,51,1
2018,51,1.477121255
1899,51,1
1604,51,1.84509804
271,51,1
1376,51,1.301029996
1119,590,1
1259,590,1
635,224,1.698970004
2213,224,2.602059991
1847,224,1.602059991
1651,224,1
2300,224,1.301029996
633,224,1
1799,224,1.301029996
905,224,1.602059991
2346,224,1.698970004
1636,224,1.477121255
1121,224,1
1891,224,1.698970004
713,224,1.301029996
615,224,1
1036,224,1.602059991
245,224,1
2163,224,1
1911,224,1
2253,224,1
507,224,1
783,224,1.477121255
188,224,1.77815125
866,224,1.477121255
1784,224,1.602059991
1338,224,1
317,224,1.301029996
302,224,1
1484,224,1.301029996
2142,224,1.301029996
973,224,1
1726,590,1
1611,590,1
1923,590,1
1065,590,1
513,590,1
1696,590,1
239,590,1
665,590,1
488,590,1
2011,590,1
146,590,1
238,590,1
1878,590,1
528,590,1.698970004
63,590,1
1378,590,1
471,590,1
1889,590,1
1117,590,1
1297,590,1
1754,590,1.301029996
2272,590,1
2297,590,1
2302,590,1
1570,590,1
1425,590,1
1070,590,1
1532,590,1
1113,590,1.301029996
1277,590,1.698970004
531,590,1
554,590,1
587,590,1.301029996
2056,590,1.301029996
586,575,1.301029996
1497,575,1
1239,575,1.698970004
2100,489,1
261,489,1.477121255
1118,489,1.77815125
736,598,1.477121255
2332,598,1
1374,489,1
1017,489,1.301029996
2000,489,1.301029996
1348,489,1.301029996
1638,489,1
69,489,1
1376,489,1.301029996
177,489,1
411,489,1
1631,489,1.301029996
558,489,1.602059991
1655,489,1
525,489,1.84509804
2355,489,1
1252,489,1
2012,489,1.477121255
2212,489,1
1975,489,1
210,489,1.698970004
2184,489,1.301029996
2092,489,1
1063,489,1.698970004
1341,489,1
919,489,1
2301,489,1.301029996
627,489,1.77815125
1734,489,1
1177,489,1
1511,489,1.301029996
1792,489,1
537,489,1.301029996
780,489,1
803,489,1
1373,489,1
1323,489,1.301029996
420,489,1.477121255
2041,489,1
1821,427,1.301029996
1255,427,1.301029996
534,427,1.301029996
340,427,1
1019,489,1.301029996
980,489,1.301029996
472,489,1.602059991
711,489,1
616,489,1.301029996
1617,489,1.477121255
457,489,1.301029996
1245,489,1
952,489,1.602059991
68,489,1
1519,489,1.477121255
872,489,1
1624,489,1.602059991
1082,489,1.301029996
361,489,1
323,489,1.698970004
1961,489,1
1813,489,1
1305,489,1.477121255
2032,489,1.301029996
2071,489,1
304,489,1
1708,489,1
1906,489,1
104,489,1
2049,489,1.301029996
1954,489,1.77815125
409,489,1
1681,489,1
1281,489,1
1232,489,1.301029996
1062,489,1.301029996
417,489,1.301029996
1779,489,1
1560,489,1
1378,489,1
2337,489,1
1761,489,1.301029996
1236,489,1
62,489,1
1928,489,1.477121255
560,489,1
1016,489,1.301029996
998,562,1.698970004
1839,562,1.602059991
176,562,1.301029996
1413,562,1
1493,562,1.477121255
632,562,1.602059991
1124,562,1
1217,562,1.301029996
1406,562,1
1055,562,1
357,562,1
180,562,1.477121255
1416,562,1
1639,562,1
1909,562,1.602059991
2298,562,1
1031,562,1.602059991
237,562,1.301029996
1577,562,1.477121255
1690,562,1.602059991
1485,562,1
1860,562,1.301029996
301,562,1
617,562,1.477121255
2267,562,1.477121255
1750,562,1.602059991
473,562,1.477121255
1939,562,1.301029996
1351,562,1.477121255
2246,562,1
2076,562,1
62,562,1
1596,562,1
1698,562,1
816,562,1
191,562,1.301029996
2142,562,1.301029996
2059,562,1.477121255
2327,562,1.77815125
1664,562,1.301029996
1841,753,1.301029996
324,562,1
1917,562,1.602059991
2294,562,1.77815125
825,562,1.477121255
2386,562,1.602059991
818,562,1.698970004
1836,562,1.301029996
1693,562,1.602059991
574,562,1.301029996
860,562,1.84509804
2418,562,1.301029996
768,562,1.477121255
2081,562,1.301029996
313,562,1.301029996
506,562,2.041392685
2095,562,1.301029996
2210,562,1
1510,562,1.698970004
221,562,1.301029996
13,562,1
4,562,1
444,562,1.602059991
1024,562,1
938,562,1.477121255
1728,562,1
114,562,1.602059991
2089,562,1.602059991
1317,562,1
2101,562,1
1247,562,1.602059991
156,562,1.301029996
254,562,1.477121255
1860,630,1.301029996
1685,630,1.698970004
891,630,1.301029996
1281,752,1
2027,752,1
1197,752,1
296,752,1
2077,752,1
1335,752,1.301029996
2302,752,1
91,752,1
1770,752,1.301029996
261,752,1.301029996
1814,752,1
1500,752,1
1529,752,1
2307,752,1.477121255
1371,752,1
1909,752,1
1025,752,1.477121255
2208,752,1
367,752,1.301029996
2117,752,1.301029996
2133,752,1
2308,9,1
880,9,1.301029996
1153,9,1
1483,9,1.477121255
1530,9,1.477121255
1962,9,1.301029996
1134,9,1
484,9,1.602059991
1374,9,1
1843,9,1.301029996
980,9,1.477121255
1366,9,1.301029996
1178,9,1
1056,630,1
1208,630,1.477121255
1020,630,1
1461,9,1.301029996
2157,9,1
1520,9,1.301029996
1810,9,1
525,9,1.301029996
1537,9,1
1296,9,1
1354,9,1
976,9,1.477121255
907,630,1
848,630,1
1615,630,1.477121255
2053,630,1.477121255
52,630,1.301029996
1972,630,1.77815125
1115,630,1.698970004
1470,630,1.477121255
813,630,1.301029996
450,630,1.84509804
20,630,1
317,630,1
50,630,1
1377,630,1.602059991
1276,630,1.84509804
745,630,1
2374,630,2
149,630,1.698970004
741,630,1.602059991
1516,630,1
219,630,1.602059991
1916,630,1
2203,630,1.477121255
1212,630,1.301029996
185,9,1
1152,9,1
1255,9,1
2215,9,1.602059991
798,9,1
1743,9,1.477121255
403,9,1
1411,9,1.477121255
2207,9,1
934,9,1
2376,9,1
1683,9,1.477121255
1568,9,1
2184,9,1.301029996
2383,9,1.301029996
802,9,1
1005,9,1
1495,9,1.301029996
276,9,1
1343,9,1
1259,9,1.301029996
75,9,1
2218,9,1
1677,9,1
2416,9,1
426,9,1
1797,9,1
886,9,1
725,9,1.301029996
753,9,1
1942,9,1
870,9,1.301029996
1050,9,1.301029996
1402,9,2.041392685
222,9,1
1132,184,1
197,184,1.301029996
1095,184,1
1470,184,1
1269,184,1
1212,184,1
627,184,1
1017,184,1
317,184,1
1497,753,1.477121255
1696,753,1
1512,753,1.477121255
1785,753,1.698970004
92,753,1.301029996
2330,562,1
2319,562,1
1143,562,1
415,562,1
1893,562,1.301029996
2403,562,1
342,562,1
2017,562,1.301029996
2299,562,1.477121255
305,562,1.301029996
1599,562,1.477121255
665,562,1.301029996
1104,562,1.477121255
596,562,1
413,562,1.477121255
809,562,1
782,562,1.301029996
1336,562,1.602059991
162,562,1.477121255
220,562,1.477121255
1109,562,1.301029996
1092,562,1.698970004
432,562,1
1210,562,1
2222,562,1
1391,562,1.903089987
1140,562,2.146128036
49,562,1
512,562,1.477121255
1736,562,1
830,562,1
600,562,1.602059991
1907,562,1
32,562,1
1771,562,1
420,562,1
677,562,1.77815125
230,562,1
950,562,1.84509804
1576,562,1
1075,562,2
845,562,1.477121255
1543,562,1.954242509
1244,562,1
1706,562,1.301029996
1616,562,1
2413,562,1
1203,562,1.301029996
30,562,1.84509804
496,562,1.301029996
736,562,1
456,562,1.477121255
1670,562,1.301029996
2341,562,1
205,562,1.301029996
1783,562,1
1370,562,1.602059991
2305,562,1.84509804
98,562,1
1444,562,1
693,562,1
2301,562,1.301029996
703,562,1.602059991
1275,562,1
1615,562,1
2367,562,1
2257,562,1.301029996
2378,562,1
1555,562,1.602059991
2288,752,1
443,752,1.301029996
1663,752,1
2013,752,1.301029996
265,752,1.477121255
878,752,1
2301,752,1.301029996
1900,752,1
2295,562,1.602059991
2316,562,1.477121255
384,562,1
972,562,1.301029996
1552,562,1.477121255
2077,562,1.301029996
367,562,1.301029996
270,562,1.477121255
1289,562,1
976,562,1
608,562,1.698970004
236,562,1.301029996
1367,562,1.301029996
195,562,1
1568,562,1.602059991
67,562,1.301029996
916,562,1
2217,562,1.301029996
670,562,1
227,562,1.698970004
623,562,1.301029996
1572,562,1.301029996
1600,562,1
442,562,1.301029996
2065,562,1.477121255
351,562,1
626,562,1
149,562,1.477121255
868,562,1
498,562,1.301029996
1928,562,1.301029996
848,562,1
2122,562,1
478,184,1
2032,184,1
173,184,1
1647,184,1.301029996
389,184,1.301029996
1330,184,1.301029996
1624,184,1
1117,184,1.301029996
1042,184,1
1153,184,1
1865,184,1
1687,184,1.301029996
543,184,1.301029996
1563,184,1.602059991
1082,184,1.477121255
1727,184,1
711,184,1.301029996
895,184,1.301029996
1658,184,1.698970004
665,184,1.477121255
1343,184,1
1663,184,1.301029996
983,184,1
1634,184,1
15,184,1
1173,184,2
302,184,1
265,184,1.301029996
2261,184,1
477,184,1
1178,184,1
1419,184,1
1635,184,1.477121255
2191,184,1
1425,184,1.602059991
154,184,1
1741,184,1.301029996
1062,184,1.301029996
1898,184,1.301029996
161,184,1.301029996
1722,689,1.77815125
1415,689,1.602059991
1242,184,1
239,184,1
2097,184,1.602059991
1528,184,1
2217,184,1
1598,184,1
1023,184,1.477121255
1519,184,1
1877,184,1.477121255
501,184,1.301029996
1984,184,1
2282,184,1
99,184,1
1285,184,1.301029996
471,184,1.301029996
1177,184,1.954242509
2302,184,1.477121255
124,184,1
1464,184,1
1245,9,1.698970004
1699,757,1
1614,757,1
2379,757,1
1186,757,1
812,757,1.301029996
702,757,1.477121255
1283,757,1
1500,757,1
1464,757,1
227,757,1
2120,757,1
1754,757,1.301029996
1204,757,1.477121255
2272,757,1.477121255
940,757,1
967,180,1.301029996
1532,180,1.301029996
632,180,1.954242509
1315,180,1.602059991
1431,180,1
975,180,1
1604,180,1.477121255
2176,180,1
675,180,1
1285,180,1
865,180,1
1206,180,1.301029996
707,180,1.301029996
921,689,1.301029996
1678,689,1
632,689,2.204119983
816,689,1.301029996
2123,689,1.477121255
1419,689,1
151,753,1
2374,753,1
1083,753,1
2266,753,1.602059991
340,753,1
1770,753,1
1265,753,1.698970004
68,753,1
1273,753,1
2271,753,1.301029996
1002,753,1
1361,753,1.301029996
1391,753,1.477121255
1333,753,1
1290,753,1
460,753,1.477121255
2311,753,1.301029996
2257,753,1.301029996
1752,753,1.602059991
97,753,1.698970004
1862,753,1
957,753,1
896,753,1.84509804
659,753,1
1247,753,1
2189,753,1.477121255
2042,753,1.698970004
1042,753,1
1916,753,1
2409,753,1.301029996
658,753,1
1149,753,1
1651,753,1
2403,753,1
1076,753,1.301029996
389,753,1.301029996
1384,753,1
23,753,1.477121255
89,753,1.477121255
1812,753,1.301029996
393,753,1.84509804
2124,753,1.477121255
559,753,1.477121255
395,753,1
1191,753,1.477121255
1362,753,1.301029996
51,753,1
279,753,1
2369,753,1
671,753,1.602059991
1462,753,1.301029996
2241,753,1.954242509
2382,753,1.477121255
114,753,1.477121255
473,753,1.301029996
784,753,1.602059991
2175,753,1
1338,753,1
553,753,1
1859,753,1.301029996
1700,753,1
562,753,1
701,753,1.301029996
690,753,1.698970004
2186,753,1
564,753,1
1180,753,1.477121255
160,753,1.301029996
1558,753,1.301029996
1460,753,1
1230,753,1
1493,753,1
1918,753,1
1583,753,1.602059991
377,753,1
703,753,1.301029996
2259,753,1.477121255
2114,753,1.477121255
1142,753,1.301029996
1528,689,1
1485,689,1.477121255
1645,689,1
473,689,1.602059991
1416,689,1.602059991
31,689,1.301029996
393,689,1.301029996
1478,689,1.602059991
439,689,1.301029996
199,689,2.079181246
280,689,1
549,689,1.77815125
1688,689,1.301029996
2171,689,1.477121255
743,689,1.954242509
77,689,1.301029996
2155,689,1
2206,689,1.602059991
1799,689,1.698970004
691,689,1
2306,689,1.477121255
617,689,2.146128036
1382,689,1.602059991
277,689,1
1489,689,1
1617,689,1
297,689,1
1197,689,1.84509804
488,689,1.698970004
2415,689,1.77815125
197,689,1.301029996
386,689,1.301029996
232,689,1
369,689,1.477121255
1784,689,1
2097,689,1.301029996
1160,689,1.477121255
367,689,1.477121255
1514,689,1.301029996
654,689,1.301029996
1002,689,1
886,689,1.301029996
1636,689,1.301029996
468,689,1.301029996
302,689,1.698970004
1298,689,1.77815125
2025,689,1
706,689,1.477121255
731,689,1
955,689,1.602059991
1605,689,1.477121255
124,689,1
1171,689,1.903089987
582,689,1.301029996
866,689,1.698970004
1245,562,1.602059991
889,562,1
1881,562,2
273,562,1
2206,562,1.477121255
2323,562,1
486,562,1.477121255
2275,562,1.903089987
582,562,1.301029996
1784,562,1.477121255
745,562,1
674,562,1.301029996
296,562,1.301029996
354,562,1.301029996
1588,562,1.84509804
1387,562,1.602059991
1675,562,1.477121255
188,562,1.77815125
2015,562,1.602059991
1037,562,1
219,562,1.301029996
1684,562,1
1277,562,1
401,562,1.301029996
2281,562,1.301029996
173,562,2.414973348
128,562,1
2407,562,1
2201,562,1.77815125
1605,562,1
1010,562,1.602059991
2118,562,1.301029996
2181,562,1.301029996
1366,562,1.301029996
1076,562,1.698970004
864,562,1
202,562,1.84509804
1774,562,1.301029996
113,562,1.477121255
1282,562,1.301029996
2259,562,1.477121255
300,689,1.301029996
2035,689,1.301029996
1753,689,1.477121255
1148,689,1.77815125
1741,689,1.301029996
968,689,1.301029996
1397,689,1.301029996
1891,689,1.84509804
73,753,1.602059991
156,753,1
1739,753,1.301029996
990,753,1
486,753,1
110,753,1.477121255
2051,753,1.602059991
2206,753,1
1730,753,1
978,753,1.301029996
1430,753,1.301029996
2258,753,1.602059991
1000,753,1.301029996
1044,753,1
1631,753,1
1892,753,1
1451,753,1
1799,753,1.301029996
2296,753,1
115,753,1.698970004
170,753,1.301029996
1644,753,1.698970004
298,753,1
1379,753,1.77815125
661,753,1.477121255
887,753,1
1136,753,1.477121255
2376,753,1.602059991
2335,753,2.806179974
1759,753,1.602059991
176,753,1.301029996
2364,753,1.954242509
772,753,1
1104,753,1
2172,753,1.301029996
1222,753,1
83,753,1
2389,753,1
1718,753,1
329,753,2.079181246
2250,753,1
58,753,1.301029996
2148,753,1
2299,753,1.477121255
1404,753,1.84509804
456,753,1
354,753,1.301029996
920,753,1.477121255
1682,753,2.079181246
108,753,1
556,753,1.301029996
394,753,1.602059991
87,689,1
1887,689,1.301029996
1858,689,1.477121255
2389,689,1
2238,689,1.77815125
475,689,1
191,689,1.301029996
957,689,1.301029996
29,689,1.698970004
1056,689,1.477121255
2204,689,1.602059991
1034,689,1
1728,689,1.477121255
1391,689,1.301029996
1909,689,1
1301,689,1.698970004
420,72,1
1683,72,1
1943,72,1
2389,72,1
814,72,1
1320,72,1
1928,72,1
2255,72,1
402,72,1
102,72,1
2022,72,1
800,72,1.301029996
2308,72,1
1468,72,1
2097,72,2
1025,72,1
917,72,1
1097,72,1.477121255
1050,72,1
1692,72,1
2227,72,1.301029996
394,72,1
2369,72,1
501,72,1
1975,72,1
1385,72,1
1731,72,1
1113,72,1
1829,72,1
2337,72,1.602059991
771,72,1.602059991
1463,72,1
265,72,1
537,72,1
2304,72,1
192,72,1.301029996
1635,72,1.301029996
812,72,1
518,72,1.301029996
697,72,1
2264,72,1
1573,72,1.301029996
191,72,1.477121255
1104,607,1.301029996
923,607,1
1401,607,1.477121255
2171,607,1
729,607,1.301029996
921,607,1.301029996
1746,607,1
2158,607,1.602059991
176,607,1.301029996
1783,607,1
2061,607,1
903,607,1
862,607,1
818,607,1
1958,607,1.477121255
1416,607,1
1853,607,1.301029996
656,607,1
216,607,1.301029996
1577,607,1
1719,607,1.301029996
1836,607,1
1090,607,1
285,607,1.301029996
1293,607,1.301029996
1387,607,1
